,operand_1,operand_2,result,is_train,input_str,tokenized
89,0,99,99,False,0+99=99EOSPADPADPADPADPAD,"[0, 10, 9, 9, 11, 9, 9, 12, 13, 13, 13, 13, 13]"
90,1,10,11,False,1+10=11EOSPADPADPADPADPAD,"[1, 10, 1, 0, 11, 1, 1, 12, 13, 13, 13, 13, 13]"
91,1,11,12,True,1+11=12EOSPADPADPADPADPAD,"[1, 10, 1, 1, 11, 1, 2, 12, 13, 13, 13, 13, 13]"
92,1,12,13,False,1+12=13EOSPADPADPADPADPAD,"[1, 10, 1, 2, 11, 1, 3, 12, 13, 13, 13, 13, 13]"
93,1,13,14,True,1+13=14EOSPADPADPADPADPAD,"[1, 10, 1, 3, 11, 1, 4, 12, 13, 13, 13, 13, 13]"
94,1,14,15,True,1+14=15EOSPADPADPADPADPAD,"[1, 10, 1, 4, 11, 1, 5, 12, 13, 13, 13, 13, 13]"
95,1,15,16,False,1+15=16EOSPADPADPADPADPAD,"[1, 10, 1, 5, 11, 1, 6, 12, 13, 13, 13, 13, 13]"
96,1,16,17,True,1+16=17EOSPADPADPADPADPAD,"[1, 10, 1, 6, 11, 1, 7, 12, 13, 13, 13, 13, 13]"
97,1,17,18,True,1+17=18EOSPADPADPADPADPAD,"[1, 10, 1, 7, 11, 1, 8, 12, 13, 13, 13, 13, 13]"
98,1,18,19,True,1+18=19EOSPADPADPADPADPAD,"[1, 10, 1, 8, 11, 1, 9, 12, 13, 13, 13, 13, 13]"
99,1,19,20,True,1+19=20EOSPADPADPADPADPAD,"[1, 10, 1, 9, 11, 2, 0, 12, 13, 13, 13, 13, 13]"
100,1,20,21,True,1+20=21EOSPADPADPADPADPAD,"[1, 10, 2, 0, 11, 2, 1, 12, 13, 13, 13, 13, 13]"
101,1,21,22,True,1+21=22EOSPADPADPADPADPAD,"[1, 10, 2, 1, 11, 2, 2, 12, 13, 13, 13, 13, 13]"
102,1,22,23,False,1+22=23EOSPADPADPADPADPAD,"[1, 10, 2, 2, 11, 2, 3, 12, 13, 13, 13, 13, 13]"
103,1,23,24,True,1+23=24EOSPADPADPADPADPAD,"[1, 10, 2, 3, 11, 2, 4, 12, 13, 13, 13, 13, 13]"
104,1,24,25,True,1+24=25EOSPADPADPADPADPAD,"[1, 10, 2, 4, 11, 2, 5, 12, 13, 13, 13, 13, 13]"
105,1,25,26,True,1+25=26EOSPADPADPADPADPAD,"[1, 10, 2, 5, 11, 2, 6, 12, 13, 13, 13, 13, 13]"
106,1,26,27,True,1+26=27EOSPADPADPADPADPAD,"[1, 10, 2, 6, 11, 2, 7, 12, 13, 13, 13, 13, 13]"
107,1,27,28,True,1+27=28EOSPADPADPADPADPAD,"[1, 10, 2, 7, 11, 2, 8, 12, 13, 13, 13, 13, 13]"
108,1,28,29,True,1+28=29EOSPADPADPADPADPAD,"[1, 10, 2, 8, 11, 2, 9, 12, 13, 13, 13, 13, 13]"
109,1,29,30,True,1+29=30EOSPADPADPADPADPAD,"[1, 10, 2, 9, 11, 3, 0, 12, 13, 13, 13, 13, 13]"
110,1,30,31,True,1+30=31EOSPADPADPADPADPAD,"[1, 10, 3, 0, 11, 3, 1, 12, 13, 13, 13, 13, 13]"
111,1,31,32,True,1+31=32EOSPADPADPADPADPAD,"[1, 10, 3, 1, 11, 3, 2, 12, 13, 13, 13, 13, 13]"
112,1,32,33,False,1+32=33EOSPADPADPADPADPAD,"[1, 10, 3, 2, 11, 3, 3, 12, 13, 13, 13, 13, 13]"
113,1,33,34,False,1+33=34EOSPADPADPADPADPAD,"[1, 10, 3, 3, 11, 3, 4, 12, 13, 13, 13, 13, 13]"
114,1,34,35,False,1+34=35EOSPADPADPADPADPAD,"[1, 10, 3, 4, 11, 3, 5, 12, 13, 13, 13, 13, 13]"
115,1,35,36,True,1+35=36EOSPADPADPADPADPAD,"[1, 10, 3, 5, 11, 3, 6, 12, 13, 13, 13, 13, 13]"
116,1,36,37,False,1+36=37EOSPADPADPADPADPAD,"[1, 10, 3, 6, 11, 3, 7, 12, 13, 13, 13, 13, 13]"
117,1,37,38,False,1+37=38EOSPADPADPADPADPAD,"[1, 10, 3, 7, 11, 3, 8, 12, 13, 13, 13, 13, 13]"
118,1,38,39,False,1+38=39EOSPADPADPADPADPAD,"[1, 10, 3, 8, 11, 3, 9, 12, 13, 13, 13, 13, 13]"
119,1,39,40,False,1+39=40EOSPADPADPADPADPAD,"[1, 10, 3, 9, 11, 4, 0, 12, 13, 13, 13, 13, 13]"
120,1,40,41,True,1+40=41EOSPADPADPADPADPAD,"[1, 10, 4, 0, 11, 4, 1, 12, 13, 13, 13, 13, 13]"
121,1,41,42,False,1+41=42EOSPADPADPADPADPAD,"[1, 10, 4, 1, 11, 4, 2, 12, 13, 13, 13, 13, 13]"
122,1,42,43,True,1+42=43EOSPADPADPADPADPAD,"[1, 10, 4, 2, 11, 4, 3, 12, 13, 13, 13, 13, 13]"
123,1,43,44,True,1+43=44EOSPADPADPADPADPAD,"[1, 10, 4, 3, 11, 4, 4, 12, 13, 13, 13, 13, 13]"
124,1,44,45,False,1+44=45EOSPADPADPADPADPAD,"[1, 10, 4, 4, 11, 4, 5, 12, 13, 13, 13, 13, 13]"
125,1,45,46,False,1+45=46EOSPADPADPADPADPAD,"[1, 10, 4, 5, 11, 4, 6, 12, 13, 13, 13, 13, 13]"
126,1,46,47,True,1+46=47EOSPADPADPADPADPAD,"[1, 10, 4, 6, 11, 4, 7, 12, 13, 13, 13, 13, 13]"
127,1,47,48,True,1+47=48EOSPADPADPADPADPAD,"[1, 10, 4, 7, 11, 4, 8, 12, 13, 13, 13, 13, 13]"
128,1,48,49,False,1+48=49EOSPADPADPADPADPAD,"[1, 10, 4, 8, 11, 4, 9, 12, 13, 13, 13, 13, 13]"
129,1,49,50,False,1+49=50EOSPADPADPADPADPAD,"[1, 10, 4, 9, 11, 5, 0, 12, 13, 13, 13, 13, 13]"
130,1,50,51,True,1+50=51EOSPADPADPADPADPAD,"[1, 10, 5, 0, 11, 5, 1, 12, 13, 13, 13, 13, 13]"
131,1,51,52,False,1+51=52EOSPADPADPADPADPAD,"[1, 10, 5, 1, 11, 5, 2, 12, 13, 13, 13, 13, 13]"
132,1,52,53,False,1+52=53EOSPADPADPADPADPAD,"[1, 10, 5, 2, 11, 5, 3, 12, 13, 13, 13, 13, 13]"
133,1,53,54,True,1+53=54EOSPADPADPADPADPAD,"[1, 10, 5, 3, 11, 5, 4, 12, 13, 13, 13, 13, 13]"
134,1,54,55,True,1+54=55EOSPADPADPADPADPAD,"[1, 10, 5, 4, 11, 5, 5, 12, 13, 13, 13, 13, 13]"
135,1,55,56,False,1+55=56EOSPADPADPADPADPAD,"[1, 10, 5, 5, 11, 5, 6, 12, 13, 13, 13, 13, 13]"
136,1,56,57,True,1+56=57EOSPADPADPADPADPAD,"[1, 10, 5, 6, 11, 5, 7, 12, 13, 13, 13, 13, 13]"
137,1,57,58,True,1+57=58EOSPADPADPADPADPAD,"[1, 10, 5, 7, 11, 5, 8, 12, 13, 13, 13, 13, 13]"
138,1,58,59,True,1+58=59EOSPADPADPADPADPAD,"[1, 10, 5, 8, 11, 5, 9, 12, 13, 13, 13, 13, 13]"
139,1,59,60,True,1+59=60EOSPADPADPADPADPAD,"[1, 10, 5, 9, 11, 6, 0, 12, 13, 13, 13, 13, 13]"
140,1,60,61,False,1+60=61EOSPADPADPADPADPAD,"[1, 10, 6, 0, 11, 6, 1, 12, 13, 13, 13, 13, 13]"
141,1,61,62,False,1+61=62EOSPADPADPADPADPAD,"[1, 10, 6, 1, 11, 6, 2, 12, 13, 13, 13, 13, 13]"
142,1,62,63,True,1+62=63EOSPADPADPADPADPAD,"[1, 10, 6, 2, 11, 6, 3, 12, 13, 13, 13, 13, 13]"
143,1,63,64,True,1+63=64EOSPADPADPADPADPAD,"[1, 10, 6, 3, 11, 6, 4, 12, 13, 13, 13, 13, 13]"
144,1,64,65,False,1+64=65EOSPADPADPADPADPAD,"[1, 10, 6, 4, 11, 6, 5, 12, 13, 13, 13, 13, 13]"
145,1,65,66,True,1+65=66EOSPADPADPADPADPAD,"[1, 10, 6, 5, 11, 6, 6, 12, 13, 13, 13, 13, 13]"
146,1,66,67,False,1+66=67EOSPADPADPADPADPAD,"[1, 10, 6, 6, 11, 6, 7, 12, 13, 13, 13, 13, 13]"
147,1,67,68,False,1+67=68EOSPADPADPADPADPAD,"[1, 10, 6, 7, 11, 6, 8, 12, 13, 13, 13, 13, 13]"
148,1,68,69,True,1+68=69EOSPADPADPADPADPAD,"[1, 10, 6, 8, 11, 6, 9, 12, 13, 13, 13, 13, 13]"
149,1,69,70,True,1+69=70EOSPADPADPADPADPAD,"[1, 10, 6, 9, 11, 7, 0, 12, 13, 13, 13, 13, 13]"
150,1,70,71,False,1+70=71EOSPADPADPADPADPAD,"[1, 10, 7, 0, 11, 7, 1, 12, 13, 13, 13, 13, 13]"
151,1,71,72,True,1+71=72EOSPADPADPADPADPAD,"[1, 10, 7, 1, 11, 7, 2, 12, 13, 13, 13, 13, 13]"
152,1,72,73,True,1+72=73EOSPADPADPADPADPAD,"[1, 10, 7, 2, 11, 7, 3, 12, 13, 13, 13, 13, 13]"
153,1,73,74,True,1+73=74EOSPADPADPADPADPAD,"[1, 10, 7, 3, 11, 7, 4, 12, 13, 13, 13, 13, 13]"
154,1,74,75,True,1+74=75EOSPADPADPADPADPAD,"[1, 10, 7, 4, 11, 7, 5, 12, 13, 13, 13, 13, 13]"
155,1,75,76,True,1+75=76EOSPADPADPADPADPAD,"[1, 10, 7, 5, 11, 7, 6, 12, 13, 13, 13, 13, 13]"
156,1,76,77,True,1+76=77EOSPADPADPADPADPAD,"[1, 10, 7, 6, 11, 7, 7, 12, 13, 13, 13, 13, 13]"
157,1,77,78,True,1+77=78EOSPADPADPADPADPAD,"[1, 10, 7, 7, 11, 7, 8, 12, 13, 13, 13, 13, 13]"
158,1,78,79,False,1+78=79EOSPADPADPADPADPAD,"[1, 10, 7, 8, 11, 7, 9, 12, 13, 13, 13, 13, 13]"
159,1,79,80,True,1+79=80EOSPADPADPADPADPAD,"[1, 10, 7, 9, 11, 8, 0, 12, 13, 13, 13, 13, 13]"
160,1,80,81,False,1+80=81EOSPADPADPADPADPAD,"[1, 10, 8, 0, 11, 8, 1, 12, 13, 13, 13, 13, 13]"
161,1,81,82,False,1+81=82EOSPADPADPADPADPAD,"[1, 10, 8, 1, 11, 8, 2, 12, 13, 13, 13, 13, 13]"
162,1,82,83,False,1+82=83EOSPADPADPADPADPAD,"[1, 10, 8, 2, 11, 8, 3, 12, 13, 13, 13, 13, 13]"
163,1,83,84,False,1+83=84EOSPADPADPADPADPAD,"[1, 10, 8, 3, 11, 8, 4, 12, 13, 13, 13, 13, 13]"
164,1,84,85,False,1+84=85EOSPADPADPADPADPAD,"[1, 10, 8, 4, 11, 8, 5, 12, 13, 13, 13, 13, 13]"
165,1,85,86,True,1+85=86EOSPADPADPADPADPAD,"[1, 10, 8, 5, 11, 8, 6, 12, 13, 13, 13, 13, 13]"
166,1,86,87,True,1+86=87EOSPADPADPADPADPAD,"[1, 10, 8, 6, 11, 8, 7, 12, 13, 13, 13, 13, 13]"
167,1,87,88,False,1+87=88EOSPADPADPADPADPAD,"[1, 10, 8, 7, 11, 8, 8, 12, 13, 13, 13, 13, 13]"
168,1,88,89,False,1+88=89EOSPADPADPADPADPAD,"[1, 10, 8, 8, 11, 8, 9, 12, 13, 13, 13, 13, 13]"
169,1,89,90,False,1+89=90EOSPADPADPADPADPAD,"[1, 10, 8, 9, 11, 9, 0, 12, 13, 13, 13, 13, 13]"
170,1,90,91,True,1+90=91EOSPADPADPADPADPAD,"[1, 10, 9, 0, 11, 9, 1, 12, 13, 13, 13, 13, 13]"
171,1,91,92,False,1+91=92EOSPADPADPADPADPAD,"[1, 10, 9, 1, 11, 9, 2, 12, 13, 13, 13, 13, 13]"
172,1,92,93,False,1+92=93EOSPADPADPADPADPAD,"[1, 10, 9, 2, 11, 9, 3, 12, 13, 13, 13, 13, 13]"
173,1,93,94,False,1+93=94EOSPADPADPADPADPAD,"[1, 10, 9, 3, 11, 9, 4, 12, 13, 13, 13, 13, 13]"
174,1,94,95,True,1+94=95EOSPADPADPADPADPAD,"[1, 10, 9, 4, 11, 9, 5, 12, 13, 13, 13, 13, 13]"
175,1,95,96,True,1+95=96EOSPADPADPADPADPAD,"[1, 10, 9, 5, 11, 9, 6, 12, 13, 13, 13, 13, 13]"
176,1,96,97,False,1+96=97EOSPADPADPADPADPAD,"[1, 10, 9, 6, 11, 9, 7, 12, 13, 13, 13, 13, 13]"
177,1,97,98,False,1+97=98EOSPADPADPADPADPAD,"[1, 10, 9, 7, 11, 9, 8, 12, 13, 13, 13, 13, 13]"
178,1,98,99,True,1+98=99EOSPADPADPADPADPAD,"[1, 10, 9, 8, 11, 9, 9, 12, 13, 13, 13, 13, 13]"
179,1,99,100,False,1+99=100EOSPADPADPADPAD,"[1, 10, 9, 9, 11, 1, 0, 0, 12, 13, 13, 13, 13]"
180,2,10,12,True,2+10=12EOSPADPADPADPADPAD,"[2, 10, 1, 0, 11, 1, 2, 12, 13, 13, 13, 13, 13]"
181,2,11,13,True,2+11=13EOSPADPADPADPADPAD,"[2, 10, 1, 1, 11, 1, 3, 12, 13, 13, 13, 13, 13]"
182,2,12,14,False,2+12=14EOSPADPADPADPADPAD,"[2, 10, 1, 2, 11, 1, 4, 12, 13, 13, 13, 13, 13]"
183,2,13,15,True,2+13=15EOSPADPADPADPADPAD,"[2, 10, 1, 3, 11, 1, 5, 12, 13, 13, 13, 13, 13]"
184,2,14,16,True,2+14=16EOSPADPADPADPADPAD,"[2, 10, 1, 4, 11, 1, 6, 12, 13, 13, 13, 13, 13]"
185,2,15,17,True,2+15=17EOSPADPADPADPADPAD,"[2, 10, 1, 5, 11, 1, 7, 12, 13, 13, 13, 13, 13]"
186,2,16,18,True,2+16=18EOSPADPADPADPADPAD,"[2, 10, 1, 6, 11, 1, 8, 12, 13, 13, 13, 13, 13]"
187,2,17,19,True,2+17=19EOSPADPADPADPADPAD,"[2, 10, 1, 7, 11, 1, 9, 12, 13, 13, 13, 13, 13]"
188,2,18,20,False,2+18=20EOSPADPADPADPADPAD,"[2, 10, 1, 8, 11, 2, 0, 12, 13, 13, 13, 13, 13]"
189,2,19,21,True,2+19=21EOSPADPADPADPADPAD,"[2, 10, 1, 9, 11, 2, 1, 12, 13, 13, 13, 13, 13]"
190,2,20,22,True,2+20=22EOSPADPADPADPADPAD,"[2, 10, 2, 0, 11, 2, 2, 12, 13, 13, 13, 13, 13]"
191,2,21,23,False,2+21=23EOSPADPADPADPADPAD,"[2, 10, 2, 1, 11, 2, 3, 12, 13, 13, 13, 13, 13]"
192,2,22,24,False,2+22=24EOSPADPADPADPADPAD,"[2, 10, 2, 2, 11, 2, 4, 12, 13, 13, 13, 13, 13]"
193,2,23,25,True,2+23=25EOSPADPADPADPADPAD,"[2, 10, 2, 3, 11, 2, 5, 12, 13, 13, 13, 13, 13]"
194,2,24,26,True,2+24=26EOSPADPADPADPADPAD,"[2, 10, 2, 4, 11, 2, 6, 12, 13, 13, 13, 13, 13]"
195,2,25,27,True,2+25=27EOSPADPADPADPADPAD,"[2, 10, 2, 5, 11, 2, 7, 12, 13, 13, 13, 13, 13]"
196,2,26,28,True,2+26=28EOSPADPADPADPADPAD,"[2, 10, 2, 6, 11, 2, 8, 12, 13, 13, 13, 13, 13]"
197,2,27,29,False,2+27=29EOSPADPADPADPADPAD,"[2, 10, 2, 7, 11, 2, 9, 12, 13, 13, 13, 13, 13]"
198,2,28,30,True,2+28=30EOSPADPADPADPADPAD,"[2, 10, 2, 8, 11, 3, 0, 12, 13, 13, 13, 13, 13]"
199,2,29,31,True,2+29=31EOSPADPADPADPADPAD,"[2, 10, 2, 9, 11, 3, 1, 12, 13, 13, 13, 13, 13]"
200,2,30,32,True,2+30=32EOSPADPADPADPADPAD,"[2, 10, 3, 0, 11, 3, 2, 12, 13, 13, 13, 13, 13]"
201,2,31,33,True,2+31=33EOSPADPADPADPADPAD,"[2, 10, 3, 1, 11, 3, 3, 12, 13, 13, 13, 13, 13]"
202,2,32,34,True,2+32=34EOSPADPADPADPADPAD,"[2, 10, 3, 2, 11, 3, 4, 12, 13, 13, 13, 13, 13]"
203,2,33,35,False,2+33=35EOSPADPADPADPADPAD,"[2, 10, 3, 3, 11, 3, 5, 12, 13, 13, 13, 13, 13]"
204,2,34,36,False,2+34=36EOSPADPADPADPADPAD,"[2, 10, 3, 4, 11, 3, 6, 12, 13, 13, 13, 13, 13]"
205,2,35,37,False,2+35=37EOSPADPADPADPADPAD,"[2, 10, 3, 5, 11, 3, 7, 12, 13, 13, 13, 13, 13]"
206,2,36,38,False,2+36=38EOSPADPADPADPADPAD,"[2, 10, 3, 6, 11, 3, 8, 12, 13, 13, 13, 13, 13]"
207,2,37,39,True,2+37=39EOSPADPADPADPADPAD,"[2, 10, 3, 7, 11, 3, 9, 12, 13, 13, 13, 13, 13]"
208,2,38,40,True,2+38=40EOSPADPADPADPADPAD,"[2, 10, 3, 8, 11, 4, 0, 12, 13, 13, 13, 13, 13]"
209,2,39,41,True,2+39=41EOSPADPADPADPADPAD,"[2, 10, 3, 9, 11, 4, 1, 12, 13, 13, 13, 13, 13]"
210,2,40,42,True,2+40=42EOSPADPADPADPADPAD,"[2, 10, 4, 0, 11, 4, 2, 12, 13, 13, 13, 13, 13]"
211,2,41,43,True,2+41=43EOSPADPADPADPADPAD,"[2, 10, 4, 1, 11, 4, 3, 12, 13, 13, 13, 13, 13]"
212,2,42,44,False,2+42=44EOSPADPADPADPADPAD,"[2, 10, 4, 2, 11, 4, 4, 12, 13, 13, 13, 13, 13]"
213,2,43,45,False,2+43=45EOSPADPADPADPADPAD,"[2, 10, 4, 3, 11, 4, 5, 12, 13, 13, 13, 13, 13]"
214,2,44,46,True,2+44=46EOSPADPADPADPADPAD,"[2, 10, 4, 4, 11, 4, 6, 12, 13, 13, 13, 13, 13]"
215,2,45,47,False,2+45=47EOSPADPADPADPADPAD,"[2, 10, 4, 5, 11, 4, 7, 12, 13, 13, 13, 13, 13]"
216,2,46,48,False,2+46=48EOSPADPADPADPADPAD,"[2, 10, 4, 6, 11, 4, 8, 12, 13, 13, 13, 13, 13]"
217,2,47,49,True,2+47=49EOSPADPADPADPADPAD,"[2, 10, 4, 7, 11, 4, 9, 12, 13, 13, 13, 13, 13]"
218,2,48,50,False,2+48=50EOSPADPADPADPADPAD,"[2, 10, 4, 8, 11, 5, 0, 12, 13, 13, 13, 13, 13]"
219,2,49,51,True,2+49=51EOSPADPADPADPADPAD,"[2, 10, 4, 9, 11, 5, 1, 12, 13, 13, 13, 13, 13]"
220,2,50,52,False,2+50=52EOSPADPADPADPADPAD,"[2, 10, 5, 0, 11, 5, 2, 12, 13, 13, 13, 13, 13]"
221,2,51,53,False,2+51=53EOSPADPADPADPADPAD,"[2, 10, 5, 1, 11, 5, 3, 12, 13, 13, 13, 13, 13]"
222,2,52,54,True,2+52=54EOSPADPADPADPADPAD,"[2, 10, 5, 2, 11, 5, 4, 12, 13, 13, 13, 13, 13]"
223,2,53,55,False,2+53=55EOSPADPADPADPADPAD,"[2, 10, 5, 3, 11, 5, 5, 12, 13, 13, 13, 13, 13]"
224,2,54,56,True,2+54=56EOSPADPADPADPADPAD,"[2, 10, 5, 4, 11, 5, 6, 12, 13, 13, 13, 13, 13]"
225,2,55,57,True,2+55=57EOSPADPADPADPADPAD,"[2, 10, 5, 5, 11, 5, 7, 12, 13, 13, 13, 13, 13]"
226,2,56,58,False,2+56=58EOSPADPADPADPADPAD,"[2, 10, 5, 6, 11, 5, 8, 12, 13, 13, 13, 13, 13]"
227,2,57,59,True,2+57=59EOSPADPADPADPADPAD,"[2, 10, 5, 7, 11, 5, 9, 12, 13, 13, 13, 13, 13]"
228,2,58,60,False,2+58=60EOSPADPADPADPADPAD,"[2, 10, 5, 8, 11, 6, 0, 12, 13, 13, 13, 13, 13]"
229,2,59,61,False,2+59=61EOSPADPADPADPADPAD,"[2, 10, 5, 9, 11, 6, 1, 12, 13, 13, 13, 13, 13]"
230,2,60,62,True,2+60=62EOSPADPADPADPADPAD,"[2, 10, 6, 0, 11, 6, 2, 12, 13, 13, 13, 13, 13]"
231,2,61,63,False,2+61=63EOSPADPADPADPADPAD,"[2, 10, 6, 1, 11, 6, 3, 12, 13, 13, 13, 13, 13]"
232,2,62,64,False,2+62=64EOSPADPADPADPADPAD,"[2, 10, 6, 2, 11, 6, 4, 12, 13, 13, 13, 13, 13]"
233,2,63,65,False,2+63=65EOSPADPADPADPADPAD,"[2, 10, 6, 3, 11, 6, 5, 12, 13, 13, 13, 13, 13]"
234,2,64,66,False,2+64=66EOSPADPADPADPADPAD,"[2, 10, 6, 4, 11, 6, 6, 12, 13, 13, 13, 13, 13]"
235,2,65,67,False,2+65=67EOSPADPADPADPADPAD,"[2, 10, 6, 5, 11, 6, 7, 12, 13, 13, 13, 13, 13]"
236,2,66,68,True,2+66=68EOSPADPADPADPADPAD,"[2, 10, 6, 6, 11, 6, 8, 12, 13, 13, 13, 13, 13]"
237,2,67,69,True,2+67=69EOSPADPADPADPADPAD,"[2, 10, 6, 7, 11, 6, 9, 12, 13, 13, 13, 13, 13]"
238,2,68,70,False,2+68=70EOSPADPADPADPADPAD,"[2, 10, 6, 8, 11, 7, 0, 12, 13, 13, 13, 13, 13]"
239,2,69,71,False,2+69=71EOSPADPADPADPADPAD,"[2, 10, 6, 9, 11, 7, 1, 12, 13, 13, 13, 13, 13]"
240,2,70,72,False,2+70=72EOSPADPADPADPADPAD,"[2, 10, 7, 0, 11, 7, 2, 12, 13, 13, 13, 13, 13]"
241,2,71,73,True,2+71=73EOSPADPADPADPADPAD,"[2, 10, 7, 1, 11, 7, 3, 12, 13, 13, 13, 13, 13]"
242,2,72,74,True,2+72=74EOSPADPADPADPADPAD,"[2, 10, 7, 2, 11, 7, 4, 12, 13, 13, 13, 13, 13]"
243,2,73,75,True,2+73=75EOSPADPADPADPADPAD,"[2, 10, 7, 3, 11, 7, 5, 12, 13, 13, 13, 13, 13]"
244,2,74,76,False,2+74=76EOSPADPADPADPADPAD,"[2, 10, 7, 4, 11, 7, 6, 12, 13, 13, 13, 13, 13]"
245,2,75,77,True,2+75=77EOSPADPADPADPADPAD,"[2, 10, 7, 5, 11, 7, 7, 12, 13, 13, 13, 13, 13]"
246,2,76,78,False,2+76=78EOSPADPADPADPADPAD,"[2, 10, 7, 6, 11, 7, 8, 12, 13, 13, 13, 13, 13]"
247,2,77,79,False,2+77=79EOSPADPADPADPADPAD,"[2, 10, 7, 7, 11, 7, 9, 12, 13, 13, 13, 13, 13]"
248,2,78,80,True,2+78=80EOSPADPADPADPADPAD,"[2, 10, 7, 8, 11, 8, 0, 12, 13, 13, 13, 13, 13]"
249,2,79,81,False,2+79=81EOSPADPADPADPADPAD,"[2, 10, 7, 9, 11, 8, 1, 12, 13, 13, 13, 13, 13]"
250,2,80,82,True,2+80=82EOSPADPADPADPADPAD,"[2, 10, 8, 0, 11, 8, 2, 12, 13, 13, 13, 13, 13]"
251,2,81,83,True,2+81=83EOSPADPADPADPADPAD,"[2, 10, 8, 1, 11, 8, 3, 12, 13, 13, 13, 13, 13]"
252,2,82,84,False,2+82=84EOSPADPADPADPADPAD,"[2, 10, 8, 2, 11, 8, 4, 12, 13, 13, 13, 13, 13]"
253,2,83,85,True,2+83=85EOSPADPADPADPADPAD,"[2, 10, 8, 3, 11, 8, 5, 12, 13, 13, 13, 13, 13]"
254,2,84,86,False,2+84=86EOSPADPADPADPADPAD,"[2, 10, 8, 4, 11, 8, 6, 12, 13, 13, 13, 13, 13]"
255,2,85,87,True,2+85=87EOSPADPADPADPADPAD,"[2, 10, 8, 5, 11, 8, 7, 12, 13, 13, 13, 13, 13]"
256,2,86,88,True,2+86=88EOSPADPADPADPADPAD,"[2, 10, 8, 6, 11, 8, 8, 12, 13, 13, 13, 13, 13]"
257,2,87,89,False,2+87=89EOSPADPADPADPADPAD,"[2, 10, 8, 7, 11, 8, 9, 12, 13, 13, 13, 13, 13]"
258,2,88,90,True,2+88=90EOSPADPADPADPADPAD,"[2, 10, 8, 8, 11, 9, 0, 12, 13, 13, 13, 13, 13]"
259,2,89,91,False,2+89=91EOSPADPADPADPADPAD,"[2, 10, 8, 9, 11, 9, 1, 12, 13, 13, 13, 13, 13]"
260,2,90,92,True,2+90=92EOSPADPADPADPADPAD,"[2, 10, 9, 0, 11, 9, 2, 12, 13, 13, 13, 13, 13]"
261,2,91,93,False,2+91=93EOSPADPADPADPADPAD,"[2, 10, 9, 1, 11, 9, 3, 12, 13, 13, 13, 13, 13]"
262,2,92,94,False,2+92=94EOSPADPADPADPADPAD,"[2, 10, 9, 2, 11, 9, 4, 12, 13, 13, 13, 13, 13]"
263,2,93,95,True,2+93=95EOSPADPADPADPADPAD,"[2, 10, 9, 3, 11, 9, 5, 12, 13, 13, 13, 13, 13]"
264,2,94,96,True,2+94=96EOSPADPADPADPADPAD,"[2, 10, 9, 4, 11, 9, 6, 12, 13, 13, 13, 13, 13]"
265,2,95,97,True,2+95=97EOSPADPADPADPADPAD,"[2, 10, 9, 5, 11, 9, 7, 12, 13, 13, 13, 13, 13]"
266,2,96,98,False,2+96=98EOSPADPADPADPADPAD,"[2, 10, 9, 6, 11, 9, 8, 12, 13, 13, 13, 13, 13]"
267,2,97,99,True,2+97=99EOSPADPADPADPADPAD,"[2, 10, 9, 7, 11, 9, 9, 12, 13, 13, 13, 13, 13]"
268,2,98,100,False,2+98=100EOSPADPADPADPAD,"[2, 10, 9, 8, 11, 1, 0, 0, 12, 13, 13, 13, 13]"
269,2,99,101,True,2+99=101EOSPADPADPADPAD,"[2, 10, 9, 9, 11, 1, 0, 1, 12, 13, 13, 13, 13]"
270,3,10,13,False,3+10=13EOSPADPADPADPADPAD,"[3, 10, 1, 0, 11, 1, 3, 12, 13, 13, 13, 13, 13]"
271,3,11,14,True,3+11=14EOSPADPADPADPADPAD,"[3, 10, 1, 1, 11, 1, 4, 12, 13, 13, 13, 13, 13]"
272,3,12,15,False,3+12=15EOSPADPADPADPADPAD,"[3, 10, 1, 2, 11, 1, 5, 12, 13, 13, 13, 13, 13]"
273,3,13,16,False,3+13=16EOSPADPADPADPADPAD,"[3, 10, 1, 3, 11, 1, 6, 12, 13, 13, 13, 13, 13]"
274,3,14,17,False,3+14=17EOSPADPADPADPADPAD,"[3, 10, 1, 4, 11, 1, 7, 12, 13, 13, 13, 13, 13]"
275,3,15,18,False,3+15=18EOSPADPADPADPADPAD,"[3, 10, 1, 5, 11, 1, 8, 12, 13, 13, 13, 13, 13]"
276,3,16,19,False,3+16=19EOSPADPADPADPADPAD,"[3, 10, 1, 6, 11, 1, 9, 12, 13, 13, 13, 13, 13]"
277,3,17,20,False,3+17=20EOSPADPADPADPADPAD,"[3, 10, 1, 7, 11, 2, 0, 12, 13, 13, 13, 13, 13]"
278,3,18,21,False,3+18=21EOSPADPADPADPADPAD,"[3, 10, 1, 8, 11, 2, 1, 12, 13, 13, 13, 13, 13]"
279,3,19,22,True,3+19=22EOSPADPADPADPADPAD,"[3, 10, 1, 9, 11, 2, 2, 12, 13, 13, 13, 13, 13]"
280,3,20,23,False,3+20=23EOSPADPADPADPADPAD,"[3, 10, 2, 0, 11, 2, 3, 12, 13, 13, 13, 13, 13]"
281,3,21,24,True,3+21=24EOSPADPADPADPADPAD,"[3, 10, 2, 1, 11, 2, 4, 12, 13, 13, 13, 13, 13]"
282,3,22,25,False,3+22=25EOSPADPADPADPADPAD,"[3, 10, 2, 2, 11, 2, 5, 12, 13, 13, 13, 13, 13]"
